"variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","location_code","location_name","location_orientation","location_condition_ids","location_condition_keys","location_availability","confirmation_policy","confirmation_profile","expiry_class","observability","provenance","inherited_provenance","inherited_source_ids","status"
"VAR-ABS-FULL-THREE-ELEMENT-LONG-VALUE_AREA_EDGE-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / LONG / Value Area Low","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-FULL-THREE-ELEMENT-LONG-PROFILE_HVN-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / LONG / Profile HVN","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","LONG","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-FULL-THREE-ELEMENT-LONG-VISIBLE_BOOK_WALL-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / LONG / Visible Bid Wall","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","REVERSAL_EDGE","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-FULL-THREE-ELEMENT-SHORT-SESSION_EXTREME-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Session High","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-FULL-THREE-ELEMENT-SHORT-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Previous Day High","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-FULL-THREE-ELEMENT-SHORT-ROLLING_5M_EXTREME-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Rolling 5m High","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-FULL-THREE-ELEMENT-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Value Area High","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-FULL-THREE-ELEMENT-SHORT-PROFILE_HVN-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Profile HVN","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-FULL-THREE-ELEMENT-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Visible Ask Wall","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","VISIBLE_BOOK_WALL","Visible Ask Wall","REVERSAL_EDGE","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Absorption / Fade / Opposite Aggression","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-SESSION_EXTREME-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Session Low","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Support Hold / Sell Absorption / Bounce","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S20","UNVALIDATED"
"VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Previous Day Low","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Support Hold / Sell Absorption / Bounce","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S20","UNVALIDATED"
"VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-ROLLING_5M_EXTREME-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Rolling 5m Low","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Support Hold / Sell Absorption / Bounce","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S20","UNVALIDATED"
"VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-VALUE_AREA_EDGE-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Value Area Low","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Support Hold / Sell Absorption / Bounce","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S20","UNVALIDATED"
"VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-PROFILE_HVN-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Profile HVN","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Support Hold / Sell Absorption / Bounce","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S20","UNVALIDATED"
"VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-VISIBLE_BOOK_WALL-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Visible Bid Wall","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","REVERSAL_EDGE","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Support Hold / Sell Absorption / Bounce","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S20","UNVALIDATED"
"VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-SESSION_EXTREME-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Session High","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Resistance Hold / Buy Absorption / Rejection","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S16","UNVALIDATED"
"VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Previous Day High","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Resistance Hold / Buy Absorption / Rejection","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S16","UNVALIDATED"
"VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-ROLLING_5M_EXTREME-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Rolling 5m High","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Resistance Hold / Buy Absorption / Rejection","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S16","UNVALIDATED"
"VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Value Area High","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Resistance Hold / Buy Absorption / Rejection","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S16","UNVALIDATED"
"VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-PROFILE_HVN-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Profile HVN","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Resistance Hold / Buy Absorption / Rejection","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S16","UNVALIDATED"
"VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Visible Ask Wall","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","VISIBLE_BOOK_WALL","Visible Ask Wall","REVERSAL_EDGE","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Resistance Hold / Buy Absorption / Rejection","REACTION","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S10 S16","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-LONG-SESSION_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Session Low","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-LONG-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Previous Day Low","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-LONG-ROLLING_5M_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Rolling 5m Low","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-LONG-VALUE_AREA_EDGE-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Value Area Low","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-LONG-VISIBLE_BOOK_WALL-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Visible Bid Wall","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","REVERSAL_EDGE","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-SHORT-SESSION_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / SHORT / Session High","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-SHORT-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / SHORT / Previous Day High","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-SHORT-ROLLING_5M_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / SHORT / Rolling 5m High","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / SHORT / Value Area High","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-STOPSWEEP-SNAPBACK-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / SHORT / Visible Ask Wall","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","SHORT","VISIBLE_BOOK_WALL","Visible Ask Wall","REVERSAL_EDGE","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stop Sweep / Iceberg Hold / Snapback","REACTION","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S18","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-LONG-ROLLING_5M_EXTREME-001","Absorption Reversal / Pullback End / Trend Resume / LONG / Rolling 5m Low","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","WITH_TREND_RETEST","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-LONG-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / LONG / Value Area Low","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","LONG","VALUE_AREA_EDGE","Value Area Low","WITH_TREND_RETEST","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-LONG-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / LONG / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","LONG","PROFILE_HVN","Profile HVN","WITH_TREND_RETEST","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-LONG-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / LONG / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","LONG","PROFILE_LVN","Profile LVN","WITH_TREND_RETEST","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-LONG-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / LONG / Visible Bid Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","WITH_TREND_RETEST","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-ROLLING_5M_EXTREME-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Rolling 5m High","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","WITH_TREND_RETEST","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","SHORT","VALUE_AREA_EDGE","Value Area High","WITH_TREND_RETEST","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","SHORT","PROFILE_HVN","Profile HVN","WITH_TREND_RETEST","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","SHORT","PROFILE_LVN","Profile LVN","WITH_TREND_RETEST","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","STR-ABSORPTION-REVERSAL","SHORT","VISIBLE_BOOK_WALL","Visible Ask Wall","WITH_TREND_RETEST","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Pullback End / Trend Resume","RETEST","HYBRID","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S03 S23","UNVALIDATED"
"VAR-EXH-BUYER-DOUBLE-FADE-SHORT-SESSION_EXTREME-001","Exhaustion Reversal / Buyer Fade / Weaker Retest / SHORT / Session High","PAT-EXH-BUYER-DOUBLE-FADE-001","STR-EXHAUSTION-REVERSAL","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Buyer Fade / Weaker Retest","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
"VAR-EXH-BUYER-DOUBLE-FADE-SHORT-PREVIOUS_DAY_EXTREME-001","Exhaustion Reversal / Buyer Fade / Weaker Retest / SHORT / Previous Day High","PAT-EXH-BUYER-DOUBLE-FADE-001","STR-EXHAUSTION-REVERSAL","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Buyer Fade / Weaker Retest","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S01","UNVALIDATED"
