"route_id","hook_id","hook_name","detector_status","engine_call_scope","hook_asserted_event_classes","hook_refresh_predicate_classes","variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","direction_hint","direction_compatibility","location_code","location_match","first_predicate_id","first_predicate_classes","matched_first_classes","matched_update_classes","matched_invalidation_classes","route_roles","runtime_route_enabled","direct_order_authority","status"
"A01::VAR-ABS-FULL-THREE-ELEMENT-LONG-ROLLING_5M_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-LONG-ROLLING_5M_EXTREME-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / LONG / Rolling 5m Low","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-LONG-VALUE_AREA_EDGE-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-LONG-VALUE_AREA_EDGE-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / LONG / Value Area Low","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","VALUE_AREA_EDGE","False","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-LONG-PROFILE_HVN-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-LONG-PROFILE_HVN-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / LONG / Profile HVN","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","PROFILE_HVN","False","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-LONG-VISIBLE_BOOK_WALL-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-LONG-VISIBLE_BOOK_WALL-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / LONG / Visible Bid Wall","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","VISIBLE_BOOK_WALL","True","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK LOCATION_ARM_CANDIDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-SHORT-SESSION_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-SHORT-SESSION_EXTREME-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Session High","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","SESSION_EXTREME","False","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-SHORT-PREVIOUS_DAY_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-SHORT-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Previous Day High","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","PREVIOUS_DAY_EXTREME","False","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-SHORT-ROLLING_5M_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-SHORT-ROLLING_5M_EXTREME-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Rolling 5m High","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-SHORT-VALUE_AREA_EDGE-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Value Area High","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","VALUE_AREA_EDGE","False","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-SHORT-PROFILE_HVN-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-SHORT-PROFILE_HVN-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Profile HVN","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","PROFILE_HVN","False","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A01::VAR-ABS-FULL-THREE-ELEMENT-SHORT-VISIBLE_BOOK_WALL-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-FULL-THREE-ELEMENT-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Absorption / Fade / Opposite Aggression / SHORT / Visible Ask Wall","PAT-ABS-FULL-THREE-ELEMENT-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","VISIBLE_BOOK_WALL","True","OPR-023","LOCATION_CONTEXT","","ABSORPTION_STATE PRICE_STALL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK LOCATION_ARM_CANDIDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-SESSION_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-SESSION_EXTREME-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Session Low","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","SESSION_EXTREME","False","OPR-028","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-PREVIOUS_DAY_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Previous Day Low","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","PREVIOUS_DAY_EXTREME","False","OPR-028","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-ROLLING_5M_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-ROLLING_5M_EXTREME-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Rolling 5m Low","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-028","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-VALUE_AREA_EDGE-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-VALUE_AREA_EDGE-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Value Area Low","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","VALUE_AREA_EDGE","False","OPR-028","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-PROFILE_HVN-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-PROFILE_HVN-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Profile HVN","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","PROFILE_HVN","False","OPR-028","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-VISIBLE_BOOK_WALL-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-SUPPORT-HOLD-BOUNCE-LONG-VISIBLE_BOOK_WALL-001","Absorption Reversal / Support Hold / Sell Absorption / Bounce / LONG / Visible Bid Wall","PAT-ABS-SUPPORT-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","VISIBLE_BOOK_WALL","True","OPR-028","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE LOCATION_ARM_CANDIDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-SESSION_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-SESSION_EXTREME-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Session High","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","SESSION_EXTREME","False","OPR-033","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-PREVIOUS_DAY_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Previous Day High","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","PREVIOUS_DAY_EXTREME","False","OPR-033","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-ROLLING_5M_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-ROLLING_5M_EXTREME-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Rolling 5m High","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-033","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-VALUE_AREA_EDGE-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Value Area High","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","VALUE_AREA_EDGE","False","OPR-033","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-PROFILE_HVN-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-PROFILE_HVN-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Profile HVN","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","PROFILE_HVN","False","OPR-033","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-VISIBLE_BOOK_WALL-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-RESISTANCE-HOLD-BOUNCE-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Resistance Hold / Buy Absorption / Rejection / SHORT / Visible Ask Wall","PAT-ABS-RESISTANCE-HOLD-BOUNCE-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","VISIBLE_BOOK_WALL","True","OPR-033","TAPE_AGGRESSION","","ABSORPTION_STATE BREAK_ATTEMPT PRICE_STALL","","ACTIVE_INSTANCE_UPDATE LOCATION_ARM_CANDIDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-STOPSWEEP-SNAPBACK-LONG-SESSION_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-STOPSWEEP-SNAPBACK-LONG-SESSION_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Session Low","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","SESSION_EXTREME","False","OPR-038","LOCATION_CONTEXT STOP_SWEEP","","ABSORPTION_STATE BREAKOUT_FAILURE WALL_STATE","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-STOPSWEEP-SNAPBACK-LONG-PREVIOUS_DAY_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-STOPSWEEP-SNAPBACK-LONG-PREVIOUS_DAY_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Previous Day Low","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","PREVIOUS_DAY_EXTREME","False","OPR-038","LOCATION_CONTEXT STOP_SWEEP","","ABSORPTION_STATE BREAKOUT_FAILURE WALL_STATE","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-STOPSWEEP-SNAPBACK-LONG-ROLLING_5M_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-STOPSWEEP-SNAPBACK-LONG-ROLLING_5M_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Rolling 5m Low","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-038","LOCATION_CONTEXT STOP_SWEEP","","ABSORPTION_STATE BREAKOUT_FAILURE WALL_STATE","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-STOPSWEEP-SNAPBACK-LONG-VALUE_AREA_EDGE-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-STOPSWEEP-SNAPBACK-LONG-VALUE_AREA_EDGE-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Value Area Low","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","VALUE_AREA_EDGE","False","OPR-038","LOCATION_CONTEXT STOP_SWEEP","","ABSORPTION_STATE BREAKOUT_FAILURE WALL_STATE","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-STOPSWEEP-SNAPBACK-LONG-VISIBLE_BOOK_WALL-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-STOPSWEEP-SNAPBACK-LONG-VISIBLE_BOOK_WALL-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / LONG / Visible Bid Wall","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","LONG","UP","HINT_MATCHES_TERMINAL","VISIBLE_BOOK_WALL","True","OPR-038","LOCATION_CONTEXT STOP_SWEEP","","ABSORPTION_STATE BREAKOUT_FAILURE WALL_STATE","","ACTIVE_INSTANCE_UPDATE LOCATION_ARM_CANDIDATE","NO","NO","UNVALIDATED"
"A01::VAR-ABS-STOPSWEEP-SNAPBACK-SHORT-SESSION_EXTREME-001","A01","large_bid_wall_appeared","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","WALL_STATE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-ABS-STOPSWEEP-SNAPBACK-SHORT-SESSION_EXTREME-001","Absorption Reversal / Stop Sweep / Iceberg Hold / Snapback / SHORT / Session High","PAT-ABS-STOPSWEEP-SNAPBACK-001","STR-ABSORPTION-REVERSAL","SHORT","UP","HINT_OPPOSES_TERMINAL","SESSION_EXTREME","False","OPR-038","LOCATION_CONTEXT STOP_SWEEP","","ABSORPTION_STATE BREAKOUT_FAILURE WALL_STATE","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
