"edge_id","strategy_family_id","strategy_family_name","pattern_id","pattern_name","strategy_version","edge_type","from_state_id","from_state_name","to_state_id","to_state_name","transition_guard","result","terminal_intent","invalidation_guard","expiry_class","observability","provenance","source_ids"
"PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E90","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target","0.1.0","TERMINAL","S05_OBSERVED","upper offer liquidityへ移動","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","BUY ready","ORDER_READY","BUY ready","","REACTION","HYBRID","WORLD_DERIVED","S23"
"PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E98","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","bid liquidity消失かlow再break","INVALIDATED","","bid liquidity消失かlow再break","REACTION","HYBRID","WORLD_DERIVED","S23"
"PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E99","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","HYBRID","WORLD_DERIVED","S23"
"PAT-FA-RANGE-BREAK-RETURN-001::E01","STR-FAILED-AUCTION","Failed Auction","PAT-FA-RANGE-BREAK-RETURN-001","Failed Auction / Range Break / No Follow-Through / Return","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","balance range","balance range","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S05 S21"
"PAT-FA-RANGE-BREAK-RETURN-001::E02","STR-FAILED-AUCTION","Failed Auction","PAT-FA-RANGE-BREAK-RETURN-001","Failed Auction / Range Break / No Follow-Through / Return","0.1.0","ADVANCE","S01_OBSERVED","balance range","S02_OBSERVED","boundary break","boundary break","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S05 S21"
"PAT-FA-RANGE-BREAK-RETURN-001::E03","STR-FAILED-AUCTION","Failed Auction","PAT-FA-RANGE-BREAK-RETURN-001","Failed Auction / Range Break / No Follow-Through / Return","0.1.0","ADVANCE","S02_OBSERVED","boundary break","S03_OBSERVED","sustained participation欠如","sustained participation欠如","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S05 S21"
"PAT-FA-RANGE-BREAK-RETURN-001::E04","STR-FAILED-AUCTION","Failed Auction","PAT-FA-RANGE-BREAK-RETURN-001","Failed Auction / Range Break / No Follow-Through / Return","0.1.0","ADVANCE","S03_OBSERVED","sustained participation欠如","S04_OBSERVED","supporting liquidity不形成","supporting liquidity不形成","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S05 S21"
"PAT-FA-RANGE-BREAK-RETURN-001::E05","STR-FAILED-AUCTION","Failed Auction","PAT-FA-RANGE-BREAK-RETURN-001","Failed Auction / Range Break / No Follow-Through / Return","0.1.0","ADVANCE","S04_OBSERVED","supporting liquidity不形成","S05_OBSERVED","range内復帰","range内復帰","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S05 S21"
"PAT-FA-RANGE-BREAK-RETURN-001::E90","STR-FAILED-AUCTION","Failed Auction","PAT-FA-RANGE-BREAK-RETURN-001","Failed Auction / Range Break / No Follow-Through / Return","0.1.0","TERMINAL","S05_OBSERVED","range内復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","reversal-side ready","ORDER_READY","reversal-side ready","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S05 S21"
"PAT-FA-RANGE-BREAK-RETURN-001::E98","STR-FAILED-AUCTION","Failed Auction","PAT-FA-RANGE-BREAK-RETURN-001","Failed Auction / Range Break / No Follow-Through / Return","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","outside holdとvalue migration","INVALIDATED","","outside holdとvalue migration","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S05 S21"
"PAT-FA-RANGE-BREAK-RETURN-001::E99","STR-FAILED-AUCTION","Failed Auction","PAT-FA-RANGE-BREAK-RETURN-001","Failed Auction / Range Break / No Follow-Through / Return","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=BREAK_ACCEPTの較正済み期限到達","EXPIRED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S05 S21"
"PAT-FA-EXTREME-HVN-FLICKBACK-001::E01","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EXTREME-HVN-FLICKBACK-001","Failed Auction / Extreme Break / Outside HVN / Flickback","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","selected extreme break","selected extreme break","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S06"
"PAT-FA-EXTREME-HVN-FLICKBACK-001::E02","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EXTREME-HVN-FLICKBACK-001","Failed Auction / Extreme Break / Outside HVN / Flickback","0.1.0","ADVANCE","S01_OBSERVED","selected extreme break","S02_OBSERVED","outsideでsmall HVN形成","outsideでsmall HVN形成","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S06"
"PAT-FA-EXTREME-HVN-FLICKBACK-001::E03","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EXTREME-HVN-FLICKBACK-001","Failed Auction / Extreme Break / Outside HVN / Flickback","0.1.0","ADVANCE","S02_OBSERVED","outsideでsmall HVN形成","S03_OBSERVED","priceが先へ進めない","priceが先へ進めない","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S06"
"PAT-FA-EXTREME-HVN-FLICKBACK-001::E04","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EXTREME-HVN-FLICKBACK-001","Failed Auction / Extreme Break / Outside HVN / Flickback","0.1.0","ADVANCE","S03_OBSERVED","priceが先へ進めない","S04_OBSERVED","range側へflick","range側へflick","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S06"
"PAT-FA-EXTREME-HVN-FLICKBACK-001::E05","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EXTREME-HVN-FLICKBACK-001","Failed Auction / Extreme Break / Outside HVN / Flickback","0.1.0","ADVANCE","S04_OBSERVED","range側へflick","S05_OBSERVED","LVNを後方へ残す","LVNを後方へ残す","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S06"
"PAT-FA-EXTREME-HVN-FLICKBACK-001::E90","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EXTREME-HVN-FLICKBACK-001","Failed Auction / Extreme Break / Outside HVN / Flickback","0.1.0","TERMINAL","S05_OBSERVED","LVNを後方へ残す","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","reversal-side ready","ORDER_READY","reversal-side ready","","REACTION","DIRECT","WORLD_DERIVED","S06"
"PAT-FA-EXTREME-HVN-FLICKBACK-001::E98","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EXTREME-HVN-FLICKBACK-001","Failed Auction / Extreme Break / Outside HVN / Flickback","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","HVNを起点にoutside expansion","INVALIDATED","","HVNを起点にoutside expansion","REACTION","DIRECT","WORLD_DERIVED","S06"
"PAT-FA-EXTREME-HVN-FLICKBACK-001::E99","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EXTREME-HVN-FLICKBACK-001","Failed Auction / Extreme Break / Outside HVN / Flickback","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S06"
"PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001::E01","STR-FAILED-AUCTION","Failed Auction","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","Failed Auction / Tail / Tight Range / Continuation Failure","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","extreme tail","extreme tail","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S07"
"PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001::E02","STR-FAILED-AUCTION","Failed Auction","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","Failed Auction / Tail / Tight Range / Continuation Failure","0.1.0","ADVANCE","S01_OBSERVED","extreme tail","S02_OBSERVED","tail上／下でtight range保持","tail上／下でtight range保持","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S07"
"PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001::E03","STR-FAILED-AUCTION","Failed Auction","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","Failed Auction / Tail / Tight Range / Continuation Failure","0.1.0","ADVANCE","S02_OBSERVED","tail上／下でtight range保持","S03_OBSERVED","trend方向へ再break試行","trend方向へ再break試行","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S07"
"PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001::E04","STR-FAILED-AUCTION","Failed Auction","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","Failed Auction / Tail / Tight Range / Continuation Failure","0.1.0","ADVANCE","S03_OBSERVED","trend方向へ再break試行","S04_OBSERVED","直ちにrange内へ戻る","直ちにrange内へ戻る","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S07"
"PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001::E05","STR-FAILED-AUCTION","Failed Auction","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","Failed Auction / Tail / Tight Range / Continuation Failure","0.1.0","ADVANCE","S04_OBSERVED","直ちにrange内へ戻る","S05_OBSERVED","opposite jump","opposite jump","ADVANCED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S07"
"PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001::E90","STR-FAILED-AUCTION","Failed Auction","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","Failed Auction / Tail / Tight Range / Continuation Failure","0.1.0","TERMINAL","S05_OBSERVED","opposite jump","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","reversal-side ready","ORDER_READY","reversal-side ready","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S07"
"PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001::E98","STR-FAILED-AUCTION","Failed Auction","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","Failed Auction / Tail / Tight Range / Continuation Failure","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","再break後にoutside hold","INVALIDATED","","再break後にoutside hold","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S07"
"PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001::E99","STR-FAILED-AUCTION","Failed Auction","PAT-FA-TAIL-RANGE-FAILED-CONTINUE-001","Failed Auction / Tail / Tight Range / Continuation Failure","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=BREAK_ACCEPTの較正済み期限到達","EXPIRED","","","BREAK_ACCEPT","DIRECT","WORLD_DERIVED","S07"
"PAT-FA-UNFINISHED-DRYUP-REVERSAL-001::E01","STR-FAILED-AUCTION","Failed Auction","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","trend","trend","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S14"
"PAT-FA-UNFINISHED-DRYUP-REVERSAL-001::E02","STR-FAILED-AUCTION","Failed Auction","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal","0.1.0","ADVANCE","S01_OBSERVED","trend","S02_OBSERVED","unfinished auction at extreme","unfinished auction at extreme","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S14"
"PAT-FA-UNFINISHED-DRYUP-REVERSAL-001::E03","STR-FAILED-AUCTION","Failed Auction","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal","0.1.0","ADVANCE","S02_OBSERVED","unfinished auction at extreme","S03_OBSERVED","initiator volume dry-up","initiator volume dry-up","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S14"
"PAT-FA-UNFINISHED-DRYUP-REVERSAL-001::E04","STR-FAILED-AUCTION","Failed Auction","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal","0.1.0","ADVANCE","S03_OBSERVED","initiator volume dry-up","S04_OBSERVED","opposite side advance","opposite side advance","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S14"
"PAT-FA-UNFINISHED-DRYUP-REVERSAL-001::E05","STR-FAILED-AUCTION","Failed Auction","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal","0.1.0","ADVANCE","S04_OBSERVED","opposite side advance","S05_OBSERVED","price reversal","price reversal","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S14"
"PAT-FA-UNFINISHED-DRYUP-REVERSAL-001::E90","STR-FAILED-AUCTION","Failed Auction","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal","0.1.0","TERMINAL","S05_OBSERVED","price reversal","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","reversal-side ready","ORDER_READY","reversal-side ready","","REACTION","DIRECT","WORLD_DERIVED","S14"
"PAT-FA-UNFINISHED-DRYUP-REVERSAL-001::E98","STR-FAILED-AUCTION","Failed Auction","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","trendがunfinished levelを越えてfix","INVALIDATED","","trendがunfinished levelを越えてfix","REACTION","DIRECT","WORLD_DERIVED","S14"
"PAT-FA-UNFINISHED-DRYUP-REVERSAL-001::E99","STR-FAILED-AUCTION","Failed Auction","PAT-FA-UNFINISHED-DRYUP-REVERSAL-001","Failed Auction / Unfinished Extreme / Aggressor Dry-Up / Reversal","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S14"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E01","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","event impulse","event impulse","ADVANCED","","","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E02","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","ADVANCE","S01_OBSERVED","event impulse","S02_OBSERVED","breakout","breakout","ADVANCED","","","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E03","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","ADVANCE","S02_OBSERVED","breakout","S03_OBSERVED","sustained volume欠如","sustained volume欠如","ADVANCED","","","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E04","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","ADVANCE","S03_OBSERVED","sustained volume欠如","S04_OBSERVED","liquidity support欠如","liquidity support欠如","ADVANCED","","","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E05","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","ADVANCE","S04_OBSERVED","liquidity support欠如","S05_OBSERVED","new value不形成","new value不形成","ADVANCED","","","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E06","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","ADVANCE","S05_OBSERVED","new value不形成","S06_OBSERVED","old range復帰","old range復帰","ADVANCED","","","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E90","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","TERMINAL","S06_OBSERVED","old range復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","reversal-side ready","ORDER_READY","reversal-side ready","","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E98","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","aggression継続、liquidity後方形成、value移動","INVALIDATED","","aggression継続、liquidity後方形成、value移動","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-FA-EVENT-NO-VALUE-MIGRATION-001::E99","STR-FAILED-AUCTION","Failed Auction","PAT-FA-EVENT-NO-VALUE-MIGRATION-001","Failed Auction / Event Breakout / No Value Migration / Old-Range Return","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=EVENTの較正済み期限到達","EXPIRED","","","EVENT","HYBRID","WORLD_DERIVED","S21 S22"
"PAT-PS-BID-PULL-ASK-STACK-001::E01","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BID-PULL-ASK-STACK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","long-side context","long-side context","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-BID-PULL-ASK-STACK-001::E02","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BID-PULL-ASK-STACK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control","0.1.0","ADVANCE","S01_OBSERVED","long-side context","S02_OBSERVED","bidsがprice接近時にpull","bidsがprice接近時にpull","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-BID-PULL-ASK-STACK-001::E03","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BID-PULL-ASK-STACK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control","0.1.0","ADVANCE","S02_OBSERVED","bidsがprice接近時にpull","S03_OBSERVED","offers stack","offers stack","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-BID-PULL-ASK-STACK-001::E04","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BID-PULL-ASK-STACK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control","0.1.0","ADVANCE","S03_OBSERVED","offers stack","S04_OBSERVED","buy aggression進展なし","buy aggression進展なし","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-BID-PULL-ASK-STACK-001::E05","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BID-PULL-ASK-STACK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control","0.1.0","ADVANCE","S04_OBSERVED","buy aggression進展なし","S05_OBSERVED","sell aggression開始","sell aggression開始","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-BID-PULL-ASK-STACK-001::E90","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BID-PULL-ASK-STACK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control","0.1.0","TERMINAL","S05_OBSERVED","sell aggression開始","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","SELL／long-cancel ready","ORDER_READY","SELL／long-cancel ready","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-BID-PULL-ASK-STACK-001::E98","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BID-PULL-ASK-STACK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","bids再構築しoffer stack消費","INVALIDATED","","bids再構築しoffer stack消費","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-BID-PULL-ASK-STACK-001::E99","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BID-PULL-ASK-STACK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-ASK-PULL-BID-STACK-001::E01","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ASK-PULL-BID-STACK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","short-side context","short-side context","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-ASK-PULL-BID-STACK-001::E02","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ASK-PULL-BID-STACK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control","0.1.0","ADVANCE","S01_OBSERVED","short-side context","S02_OBSERVED","asksがprice接近時にpull","asksがprice接近時にpull","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-ASK-PULL-BID-STACK-001::E03","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ASK-PULL-BID-STACK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control","0.1.0","ADVANCE","S02_OBSERVED","asksがprice接近時にpull","S03_OBSERVED","bids stack","bids stack","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-ASK-PULL-BID-STACK-001::E04","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ASK-PULL-BID-STACK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control","0.1.0","ADVANCE","S03_OBSERVED","bids stack","S04_OBSERVED","sell aggression進展なし","sell aggression進展なし","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-ASK-PULL-BID-STACK-001::E05","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ASK-PULL-BID-STACK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control","0.1.0","ADVANCE","S04_OBSERVED","sell aggression進展なし","S05_OBSERVED","buy aggression開始","buy aggression開始","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-ASK-PULL-BID-STACK-001::E90","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ASK-PULL-BID-STACK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control","0.1.0","TERMINAL","S05_OBSERVED","buy aggression開始","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","BUY／short-cancel ready","ORDER_READY","BUY／short-cancel ready","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-ASK-PULL-BID-STACK-001::E98","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ASK-PULL-BID-STACK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","asks再構築しbid stack消費","INVALIDATED","","asks再構築しbid stack消費","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-ASK-PULL-BID-STACK-001::E99","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ASK-PULL-BID-STACK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S26"
"PAT-PS-WALL-PULL-FRAGILITY-001::E01","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","large wall出現","large wall出現","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
"PAT-PS-WALL-PULL-FRAGILITY-001::E02","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","ADVANCE","S01_OBSERVED","large wall出現","S02_OBSERVED","price接近","price接近","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
